id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;is_city;country;is_main_station;time_zone;is_suggestable;sncf_id;sncf_tvs_id;sncf_is_enabled;idtgv_id;idtgv_is_enabled;db_id;db_is_enabled;busbud_id;busbud_is_enabled;ouigo_id;ouigo_is_enabled;trenitalia_id;trenitalia_is_enabled;trenitalia_rtvt_id;ntv_rtiv_id;ntv_id;ntv_is_enabled;hkx_id;hkx_is_enabled;renfe_id;renfe_is_enabled;atoc_id;atoc_is_enabled;benerail_id;benerail_is_enabled;sncf_self_service_machine;same_as;info:de;info:en;info:es;info:fr;info:it;info:nl;info:cs;info:da;info:hu;info:ja;info:ko;info:pl;info:pt;info:ru;info:sv;info:tr;info:zh
7621;Baunatal-Guntershausen;baunatal-guntershausen;8005369;;51.22992;9.466998;;f;DE;f;Europe/Berlin;t;DEGTH;;f;;f;8000140;t;;f;;f;;f;;;;f;;f;;f;;f;DEGTH;f;f;;;;;;;;;;;;;;;;;;
7622;Günzburg;gunzburg;8002084;;48.460334;10.278652;;f;DE;f;Europe/Berlin;t;DEGZB;;f;;f;8000139;t;;f;;f;;f;;;;f;;f;;f;;f;DEGZB;f;f;;;;Gunzburgo;Guntzbourg;;;;;;ギュンツブルク;;;;Гюнцбург;;;金茨堡
7623;Hannover;hannover;;;52.376763;9.741016;;t;DE;f;Europe/Berlin;t;DEHAJ;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7624;Hannover Messe/Laatzen;hannover-messe-laatzen;8013555;;52.316895;9.792866;7623;f;DE;f;Europe/Berlin;t;DELAA;;f;;f;8003487;t;;f;;f;;f;;;;f;;f;;f;;f;DELAA;f;f;;;;;;;;;;;;;;;;;;
7625;Hamburg-Altona;hamburg-altona;8001093;;53.552696;9.935174;7626;f;DE;f;Europe/Berlin;t;DEHAL;;f;;f;8002553;t;;f;;f;;f;;;;f;108001093;t;;f;;f;DEHAL;f;f;;;;Hamburgo;Hambourg;Amburgo;;Hamburk;Hamborg;;ハンブルク;함부르크;;Hamburgo;Гамбург;;;汉堡市
7626;Hamburg;hamburg;8001083;;53.563816;9.965836;;t;DE;f;Europe/Berlin;t;DEHAM;;f;;f;8096009;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;Hamburgo;Hambourg;Amburgo;;Hamburk;Hamborg;;ハンブルク;함부르크;;Hamburgo;Гамбург;;;汉堡市
7627;Hamburg Dammtor;hamburg-dammtor;8001089;;53.560751;9.989568;7626;f;DE;f;Europe/Berlin;t;DEHDA;;f;;f;8002548;t;;f;;f;;f;;;;f;;f;;f;;f;DEHDA;f;f;;;;Hamburgo;Hambourg;Amburgo;;Hamburk;Hamborg;;ハンブルク;함부르크;;Hamburgo;Гамбург;;;汉堡市
7628;Hamburg-Harburg;hamburg-harburg;8001134;;53.456296;9.991591;7626;f;DE;f;Europe/Berlin;t;DEHHA;;f;;f;8000147;t;;f;;f;;f;;;;f;108001134;t;;f;;f;DEHHA;f;f;;;;Hamburgo;Hambourg;Amburgo;;Hamburk;Hamborg;;ハンブルク;함부르크;;Hamburgo;Гамбург;;;汉堡市
7629;Hanau Hbf;hanau-hbf;8011051;;50.12128;8.929165;;f;DE;f;Europe/Berlin;t;DEHAU;;f;;f;8000150;t;;f;;f;;f;;;;f;;f;;f;;f;DEHAU;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;ハーナウ;;;;;;;
7630;Berlin Hbf;berlin-hbf;8033452;80334524;52.525589;13.369548;7527;f;DE;t;Europe/Berlin;t;DEHBF;;f;;f;8011160;t;;f;;f;;f;;;;f;;f;;f;;f;DEBHF;f;f;;;Main station;Estación central;Gare centrale;Berlino Stazione centrale;Berlijn;;;;ベルリン;베를린;;Berlim;Берлин;;;柏林
7631;Heilbronn Hbf;heilbronn-hbf;8029629;;49.143308;9.207713;;f;DE;f;Europe/Berlin;t;DEHBN;;f;;f;8000157;t;;f;;f;;f;;;;f;;f;;f;;f;DEHBN;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;ハイルブロン;하일브론;;;Хайльбронн;;;海尔布隆
7632;Heidelberg;heidelberg;;;49.403779;8.675741;;t;DE;f;Europe/Berlin;t;DEHEI;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7633;Heidelberg Hbf;heidelberg-hbf;8014021;;49.403779;8.675741;7632;f;DE;t;Europe/Berlin;t;DEQHD;;f;;f;8000156;t;;f;;f;;f;;;;f;;f;;f;;f;DEQHD;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;ハイデルベルク;하이델베르크;;;Гейдельберг;;;海德堡
7634;Hersbruck (Pegnitz);hersbruck-pegnitz;8002712;;49.503928;11.426611;;t;DE;f;Europe/Berlin;f;DEHER;;f;;f;8096017;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7635;Hersbruck (r Pegnitz);hersbruck-r-pegnitz;8022309;;49.510076;11.423824;7634;f;DE;f;Europe/Berlin;t;DEHRP;;f;;f;8002794;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7636;Herford;herford;8013593;;52.119609;8.663641;;f;DE;f;Europe/Berlin;t;DEHFD;;f;;f;8000162;t;;f;;f;;f;;;;f;;f;;f;;f;DEHFD;f;f;;;;;;;;;;;ヘルフォルト;;;;Херфорд;;;黑爾福德
7637;Heigenbrücken;heigenbrucken;8022605;;50.027235;9.363946;;f;DE;f;Europe/Berlin;t;DEHGK;;f;;f;8002696;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;Хайгенбрюккен;;;海根布吕肯
7638;Haßloch (Pfalz);hassloch-pfalz;8019402;;49.371957;8.253391;;f;DE;f;Europe/Berlin;t;DEHHH;;f;;f;8002632;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;Хаслох;;;
7639;Ahlen (Westf);ahlen-westf;8013616;;51.761065;7.895486;;f;DE;f;Europe/Berlin;t;DEHLN;;f;;f;8000441;t;;f;;f;;f;;;;f;;f;;f;;f;DEAHL;f;f;;;;;;;;;;;アーレン;알렌;;;Ален;;;阿伦
7640;Helmstedt;helmstedt;8013227;;52.222221;11.010734;;f;DE;f;Europe/Berlin;t;DEHMT;;f;;f;8000159;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;Хельмштедт;;;黑尔姆斯特
7641;Hornberg (Schwarzw);hornberg-schwarzw;8014511;;48.21189;8.232941;;f;DE;f;Europe/Berlin;t;DEHNB;;f;;f;8003001;t;;f;;f;;f;;;;f;;f;;f;;f;DEHNB;f;f;;;;;;;;;;;;;;;;;;
7642;Wunsiedel-Holenbrunn;wunsiedel-holenbrunn;8026059;;50.05111;12.033931;;f;DE;f;Europe/Berlin;t;DEHNN;;f;;f;8000173;t;;f;;f;;f;;;;f;;f;;f;;f;DEHNN;f;f;;;;;;;;;;;;;;;;;;
7643;Herne;herne;8010038;;51.543652;7.217825;;f;DE;f;Europe/Berlin;t;DEHNR;;f;;f;8000164;t;;f;;f;;f;;;;f;;f;;f;;f;DEHNR;f;f;;Deutschland;Germany;Alemania;Allemagne;Germania;;;;;ヘルネ;헤르네;;;Херне;;;黑尔讷
7644;Holzminden;holzminden;8013330;;51.820834;9.454314;;f;DE;f;Europe/Berlin;t;DEHOL;;f;;f;8000391;t;;f;;f;;f;;;;f;;f;;f;;f;DEHOZ;f;f;;;;;;;;;;;;;;;;;;
7645;Hof Hbf;hof-hbf;8000637;;50.307743;11.923067;;f;DE;f;Europe/Berlin;t;DEHOQ;;f;;f;8002924;t;;f;;f;;f;;;;f;;f;;f;;f;DEHOF;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;ヘッシシュ・オルデンドルフ;호프;;;Хессиш-Ольдендорф;;;黑西施奥尔登多夫
7646;Heppenheim (Bergstr);heppenheim-bergstr;8011307;;49.641535;8.633213;;f;DE;f;Europe/Berlin;t;DEHPP;;f;;f;8002757;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7647;Horrem;horrem;8015327;;50.91625;6.713494;;f;DE;f;Europe/Berlin;t;DEHRR;;f;;f;8000178;t;;f;;f;;f;;;;f;;f;;f;;f;DEHRR;f;f;;;;;;;;;;;;;;;;;;
7648;Homburg (Saar) Hbf;homburg-saar-hbf;8025459;;49.328081;7.337031;;f;DE;f;Europe/Berlin;t;DEHSA;;f;;f;8000176;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;;;;;;;;
7649;Hausach;hausach;8014502;;48.284928;8.181666;;f;DE;f;Europe/Berlin;t;DEHSH;;f;;f;8000333;t;;f;;f;;f;;;;f;;f;;f;;f;DEHSH;f;f;;;;;;;;;;;;;;;;;;
7650;Haslach;haslach;8014501;;48.280037;8.087972;;f;DE;f;Europe/Berlin;t;DEHSL;;f;;f;8002621;t;;f;;f;;f;;;;f;;f;;f;;f;DEHAS;f;f;;;;;;;;;;;;;;;;;;
7651;Ingelheim;ingelheim;8019046;;49.976176;8.053175;;f;DE;f;Europe/Berlin;t;DEIGH;;f;;f;8003075;t;;f;;f;;f;;;;f;;f;;f;;f;DEIGH;f;f;;;;;;;;;;;;;;;;;;
7652;Immendingen;immendingen;8014534;;47.936002;8.729532;;f;DE;f;Europe/Berlin;t;DEIMI;;f;;f;8000182;t;;f;;f;;f;;;;f;;f;;f;;f;DEIMI;f;f;;;;;;;;;;;;;;;;;;
7653;Immenstadt;immenstadt;8002342;;47.559201;10.214002;;f;DE;f;Europe/Berlin;t;DEIMM;;f;;f;8003065;t;;f;;f;;f;;;;f;;f;;f;;f;DEIMM;f;f;;;;;;;;;;;;;;;;;;
7654;Idar-Oberstein;idar-oberstein;8025279;;49.699371;7.321228;;f;DE;f;Europe/Berlin;t;DEIOB;;f;;f;8003040;t;;f;;f;;f;;;;f;;f;;f;;f;DEIOB;f;f;;;;;;;;;;;;;;;;;;
7655;Köln/Bonn Flughafen;koln-bonn-flughafen;8032003;;50.8789;7.119303;;f;DE;f;Europe/Berlin;t;DEKAB;;f;;f;8003330;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;Airport;Aeropuerto;Aéroport;Aeroporto;;;;;;;;;;;;
7656;Kempten (Allgäu) Hbf;kempten-allgau-hbf;8002307;;47.711748;10.317611;;f;DE;f;Europe/Berlin;t;DEKAL;;f;;f;8000197;t;;f;;f;;f;;;;f;;f;;f;;f;DEKAL;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;;;;;;;;
7657;Kaufbeuren;kaufbeuren;8002278;;47.875433;10.629492;;f;DE;f;Europe/Berlin;t;DEKBR;;f;;f;8000194;t;;f;;f;;f;;;;f;;f;;f;;f;DEKBR;f;f;;;;;;;;;;;カウフボイレン;;;;Кауфбойрен;;;考夫博伊伦
7658;Karlsruhe-Durlach;karlsruhe-durlach;8014043;;49.001961;8.462364;7665;f;DE;f;Europe/Berlin;t;DEKDR;;f;;f;8003184;t;;f;;f;;f;;;;f;;f;;f;;f;DEKDR;f;f;;;;;;;;;;;;;;;;;;
7659;Kehl;kehl;;;;;;t;DE;f;Europe/Berlin;f;DEKEH;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7660;Krefeld;krefeld;;;51.325772;6.570224;;t;DE;f;Europe/Berlin;t;DEKFL;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7661;Krefeld Hbf;krefeld-hbf;8015035;;51.325772;6.570224;7660;f;DE;t;Europe/Berlin;t;DEKRF;;f;;f;8000211;t;;f;;f;;f;;;;f;;f;;f;;f;DEKRF;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;クレフェルト;크레펠트;;;Крефельд;;;
7662;Kirchhain (Bz Kassel);kirchhain-bz-kassel;8005383;;50.823778;8.921398;;f;DE;f;Europe/Berlin;t;DEKHN;;f;;f;8000435;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7663;Kiel Hbf;kiel-hbf;8001304;;54.314982;10.131975;;f;DE;f;Europe/Berlin;t;DEKIE;;f;;f;8000199;t;;f;;f;;f;;;;f;;f;;f;;f;DEKIE;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;Kehl;;;;ケール;킬;Kilonia;Kehl;Кель;;;凱爾
7664;Kirchenlaibach;kirchenlaibach;8026089;;49.869906;11.776327;;f;DE;f;Europe/Berlin;t;DEKLB;;f;;f;8000201;t;;f;;f;;f;;;;f;;f;;f;;f;DEKLB;f;f;;;;;;;;;;;;;;;;;;
7665;Karlsruhe;karlsruhe;;;48.993509649554724;8.401848077774048;;t;DE;f;Europe/Berlin;t;DEKLS;;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7666;Karlsruhe Hbf;karlsruhe-hbf;8014228;;48.993509649554724;8.401848077774048;7665;f;DE;t;Europe/Berlin;t;DEQKA;;t;;f;8000191;t;;f;;f;8014231;f;S01800;;;f;;f;8076475;f;;f;DEQKA;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;カールスルーエ;카를스루에;;;Карлсруэ;;;卡尔斯鲁厄
7667;Kaiserslautern Hbf;kaiserslautern-hbf;8019698;;49.43614;7.768711;;f;DE;f;Europe/Berlin;t;DEKLT;;t;;f;8000189;t;;f;;f;;f;;;;f;;f;8067471;f;;f;DEKLT;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;カイザースラウテルン;카이저슬라우테른;;;Кайзерслаутерн;;;
7668;Kornwestheim Pbf;kornwestheim-pbf;8029026;;48.862215;9.179964;;f;DE;f;Europe/Berlin;t;DEKOR;;f;;f;8003411;t;;f;;f;;f;;;;f;;f;;f;;f;DEKOR;f;f;;;;;;;;;;;;;;;;;;
7669;Konstanz-Petershausen;konstanz-petershausen;8014584;;47.674839;9.171514;;f;DE;f;Europe/Berlin;t;DEKPT;;f;;f;8003401;t;;f;;f;;f;;;;f;;f;;f;;f;DEKPT;f;f;;;;;;;;;;;;;;;;;;
7670;Kreiensen;kreiensen;8013060;;51.851425;9.967796;;f;DE;f;Europe/Berlin;t;DEKRS;;f;;f;8000213;t;;f;;f;;f;;;;f;;f;;f;;f;DEKRS;f;f;;;;;;;;;;;;;;;;;;
7671;Kassel Hbf;kassel-hbf;8005361;;51.318257;9.489498;16766;f;DE;f;Europe/Berlin;t;DEKSF;;f;;f;8000193;t;;f;;f;;f;;;;f;;f;;f;;f;DEKSF;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;カッセル;카셀;;;Кассель;;;卡塞尔
7672;Karlstadt (Main);karlstadt-main;8022546;;49.962899;9.768146;;f;DE;f;Europe/Berlin;t;DEKST;;f;;f;8003189;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7673;Konstanz;konstanz;8014586;;;;;t;DE;f;Europe/Berlin;f;DEKSZ;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;7674;;;;;;;;;;;;;;;;;
7674;Konstanz;konstanz;8000495;;47.658757;9.177312;7673;f;DE;f;Europe/Berlin;t;DEQKZ;;f;;f;8003400;t;;f;;f;;f;;;;f;;f;;f;;f;DEKON;f;f;;;;Constanza;Constance;Costanza;;Kostnice;;;コンスタンツ;콘스탄츠;Konstancja;Constança;Констанц;;;康斯坦茨
7675;Kitzingen;kitzingen;8022525;;49.732497;10.155212;;f;DE;f;Europe/Berlin;t;DEKTZ;;f;;f;8000479;t;;f;;f;;f;;;;f;;f;;f;;f;DEKTZ;f;f;;;;;;;;;;;;;;;;;;
7676;Lübeck Hbf;lubeck-hbf;8000630;;53.867768;10.670348;7677;f;DE;t;Europe/Berlin;t;DELBC;;f;;f;8000237;t;;f;;f;;f;;;;f;;f;;f;;f;DELUK;f;f;;;Main station;Lubeca Estación central;Gare centrale;Stazione centrale;;;;;リューベック;뤼베크;Lubeka;;Любек;;;吕贝克
7677;Lubeck;lubeck;;;53.867768;10.670348;;t;DE;f;Europe/Berlin;t;DELBK;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7678;Leipzig Hbf;leipzig-hbf;8023179;;51.346546;12.383333;16756;f;DE;t;Europe/Berlin;t;DELEJ;;f;;f;8010205;t;;f;;f;;f;;;;f;;f;;f;;f;DELEJ;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;Lipsko;;Lipcse;ライプツィヒ;라이프치히;Lipsk;Lípsia;Лейпциг;;;莱比锡
7679;Lindau Hbf;lindau-hbf;8002371;;47.544738;9.680303;;f;DE;f;Europe/Berlin;t;DELIN;;f;;f;8000230;t;;f;;f;;f;;;;f;;f;;f;;f;DELIN;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;リンダウ;;;;Линдау;;;林道
7680;Leverkusen;leverkusen;;;;;;t;DE;f;Europe/Berlin;f;DELVK;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7681;München Flughafen Terminal;munchen-flughafen-terminal;8020658;;48.353731;11.785972;;f;DE;f;Europe/Berlin;t;DEMIG;;f;;f;8004168;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;Airport;Aeropuerto;Aéroport;Aeroporto;;;;;;;;;;;;
7682;Marktredwitz;marktredwitz;8026071;;50.0046;12.08258;;f;DE;f;Europe/Berlin;t;DEMKZ;;f;;f;8000247;t;;f;;f;;f;;;;f;;f;;f;;f;DEMKZ;f;f;;;;;;;;;;;;;;;;;;
7683;München Ost;munchen-ost;8020234;;48.127437;11.604975;;f;DE;f;Europe/Berlin;t;DEMOS;;f;;f;8000262;t;;f;;f;8020234;f;;;;f;;f;;f;;f;DEMUE;f;f;;;Munich;Múnich;Munich;Monaco di Baviera;;Mnichov;;;ミュンヘン;뮌헨;Monachium;Munique;Мюнхен;;Münih;慕尼黑
7684;München-Pasing;munchen-pasing;8020286;;48.149892;11.461489;;f;DE;f;Europe/Berlin;t;DEMPS;;f;;f;8004158;t;;f;;f;;f;;;;f;;f;;f;;f;DEMUP;f;f;;;;;;;;;;;;;;;;;;
7685;Mittenwald;mittenwald;8103332;;;;;t;DE;f;Europe/Berlin;f;DEMTW;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7686;München;munchen;;;48.140228;11.558338;;t;DE;f;Europe/Berlin;t;DEMUC;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7687;Münster (Westf) Hbf;munster-westf-hbf;8021011;;51.956563;7.635716;;f;DE;f;Europe/Berlin;t;DEMUN;;f;;f;8000263;t;;f;;f;;f;;;;f;108013643;t;;f;;f;DEMUN;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;ミュンスター;뮌스터;;;Мюнстер;;;明斯特
7688;Neuburg (Donau);neuburg-donau;8002047;;48.727215;11.178373;;f;DE;f;Europe/Berlin;t;DENBG;;f;;f;8004254;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7689;Neu Isenburg;neu-isenburg;8011092;;50.053052;8.66561;;f;DE;f;Europe/Berlin;t;DENEI;;f;;f;8004246;t;;f;;f;;f;;;;f;;f;;f;;f;DENEI;f;f;;;;;;;;;;;;;;;;;;
7690;Neuenmarkt-Wirsberg;neuenmarkt-wirsberg;8022006;;50.093746;11.581306;;f;DE;f;Europe/Berlin;t;DENEM;;f;;f;8000267;t;;f;;f;;f;;;;f;;f;;f;;f;DENEM;f;f;;;;;;;;;;;;;;;;;;
7691;Nürnberg Hbf;nurnberg-hbf;8022193;;49.445615;11.082989;10777;f;DE;t;Europe/Berlin;t;DENUE;;f;;f;8000284;t;;f;;f;;f;;;;f;;f;;f;;f;DENUE;f;f;;;Nuremberg Main station;Núremberg;Nuremberg Gare centrale;Norimberga Stazione centrale;Neurenberg;Norimberk;;;ニュルンベルク;뉘른베르크;Norymberga;Nuremberga;Нюрнберг;;Nuremberg;纽伦堡
7692;Fribourg-en-Brisgau;fribourg-en-brisgau;;;;;;t;DE;f;Europe/Berlin;f;DEOFB;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7693;Oschatz;oschatz;8006237;;51.311739;13.105742;;f;DE;f;Europe/Berlin;t;DEOSC;;f;;f;8013461;t;;f;;f;;f;;;;f;;f;;f;;f;DEOTZ;f;f;;;;;;;;;;;;;;;;;;
7694;Pfronten;pfronten;;;;;;t;DE;f;Europe/Berlin;f;DEPFT;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7695;Pforzheim;pforzheim;;;48.894154;8.703095;;t;DE;f;Europe/Berlin;t;DEPFZ;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7696;Puttgarden;puttgarden;;;;;;t;DE;f;Europe/Berlin;f;DEPGD;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7697;Puttgarden;puttgarden;8001669;;54.500941;11.227832;7696;f;DE;f;Europe/Berlin;t;DEPUT;;f;;f;8004903;t;;f;;f;;f;;;;f;;f;;f;;f;DEPUT;f;f;;;;;;;;;;;;;;;;;;
7698;Pegnitz;pegnitz;8022298;;49.75834;11.547542;;f;DE;f;Europe/Berlin;t;DEPGN;;f;;f;8004759;t;;f;;f;;f;;;;f;;f;;f;;f;DEPGN;f;f;;;;;;;;;;;;;;;;;;
7699;Mayen Ost;mayen-ost;8025074;;50.329263;7.238968;;f;DE;f;Europe/Berlin;t;DEQMZ;;f;;f;8000248;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7700;Ulm Hbf;ulm-hbf;8029103;;48.399432;9.982224;10796;f;DE;t;Europe/Berlin;t;DEQUL;;t;;f;8000170;t;;f;;f;8029103;f;;;;f;;f;8089880;f;;f;DEQUL;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;ウルム;울름;;;Ульм;;;乌尔姆
7701;Würzburg Hbf;wurzburg-hbf;8022534;;49.801794;9.935777;10797;f;DE;t;Europe/Berlin;t;DEQWU;;f;;f;8000260;t;;f;;f;;f;;;;f;;f;;f;;f;DEQWU;f;f;;;Main station;Wurzburgo Estación central;Gare centrale;Stazione centrale;;;;;ヴュルツブルク;뷔르츠부르크;;Wurtzburgo;Вюрцбург;;;维尔茨堡
7702;Radolfzell;radolfzell;8014571;;47.735875;8.968987;;f;DE;f;Europe/Berlin;t;DERAD;;f;;f;8000880;t;;f;;f;;f;;;;f;;f;;f;;f;DERAD;f;f;;;;;;;;;;;;;;;;;;
7703;Rastatt;rastatt;8014245;;48.860579;8.215745;;f;DE;f;Europe/Berlin;t;DERAS;;f;;f;8000306;t;;f;;f;;f;;;;f;;f;;f;;f;DERAS;f;f;;;;;;;;;;;ラシュタット;;;;Раштатт;;;拉施塔特
7704;Bad-Reichenhall;bad-reichenhall;;;;;;t;DE;f;Europe/Berlin;f;DEREI;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7705;Remscheid;remscheid;;;51.17727;7.199622;;t;DE;f;Europe/Berlin;t;DEREM;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7706;Ribnitz-Damgarten West;ribnitz-damgarten-west;8027064;;54.239175;12.436962;;f;DE;f;Europe/Berlin;t;DERIB;;f;;f;8012763;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7707;Salzgitter;salzgitter;8033859;;52.106134;10.390649;;t;DE;f;Europe/Berlin;t;DESAL;;f;;f;8096006;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;ザルツギッター;잘츠기터;;;Зальцгиттер;;;薩爾茨吉特
7708;Saarbrücken Hbf;saarbrucken-hbf;8025391;80253914;49.24115221039208;6.990984678268433;10495;f;DE;t;Europe/Berlin;t;DESBK;;t;;f;8000323;t;;f;;f;;f;;;;f;;f;8066800;f;;f;DESBK;f;f;;;Main station;Sarrebruck Estación central;Sarrebruck Gare centrale;Stazione centrale;;;;;ザールブリュッケン;자르브뤼켄;;;Саарбрюккен;;;萨尔布吕肯
7709;Schirnding;schirnding;8000644;;50.077296;12.228745;;f;DE;f;Europe/Berlin;t;DESCH;;f;;f;8005352;t;;f;;f;;f;;;;f;;f;;f;;f;DESCI;f;f;;;;;;;;;;;;;;;;;;
7710;Stuttgart Hbf;stuttgart-hbf;8029034;80290346;48.784081;9.181636;7714;f;DE;t;Europe/Berlin;t;DESGT;;t;;f;8000096;t;;f;;f;8029034;f;S03800;;;f;;f;8070830;f;;f;DESGT;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;シュトゥットガルト;슈투트가르트;;Estugarda;Штутгарт;;;斯图加特
7711;Solingen;solingen;;;51.160909;7.004241;;t;DE;f;Europe/Berlin;t;DESLG;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7712;Schnabelwaid;schnabelwaid;8022297;;49.810451;11.595662;;f;DE;f;Europe/Berlin;t;DESNW;;f;;f;8000328;t;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7713;Sulzbach rosenberg;sulzbach-rosenberg;;;;;;t;DE;f;Europe/Berlin;f;DESRB;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7714;Stuttgart;stuttgart;8080830;;48.784081;9.181636;;t;DE;f;Europe/Berlin;t;DESTT;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7715;Schweinfurt;schweinfurt;;;50.035316;10.212923;;t;DE;f;Europe/Berlin;t;DESWF;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;
7716;Tantow;tantow;8028359;;53.269275;14.347925;;f;DE;f;Europe/Berlin;t;DETTW;;f;;f;8013090;t;;f;;f;;f;;;;f;;f;;f;;f;DETTW;f;f;;;;;;;;;;;;;;;;;;
7717;Unna;unna;8010381;;51.538906;7.693381;;f;DE;f;Europe/Berlin;t;DEUNN;;f;;f;8000171;t;;f;;f;;f;;;;f;;f;;f;;f;DEUNN;f;f;;;;;;;;;;;;;;;Унна;;;
7718;Wiesbaden Hbf;wiesbaden-hbf;8011018;;50.070788;8.243728;7721;f;DE;t;Europe/Berlin;t;DEUWE;;f;;f;8000250;t;;f;;f;;f;;;;f;;f;;f;;f;DEUWE;f;f;;;Main station;Estación central;Gare centrale;Stazione centrale;;;;;ヴィースバーデン;비스바덴;;;Висбаден;;;威斯巴登
7719;Velgast;velgast;8028518;;54.277317;12.803138;;f;DE;f;Europe/Berlin;t;DEVLG;;f;;f;8010355;t;;f;;f;;f;;;;f;;f;;f;;f;DEVGT;f;f;;;;;;;;;;;;;;;;;;
